"空间键","空间名称","页面ID","父页面ID","父页面标题","标题","层级深度","同级序号","目录路径","主题推断","最后修改时间","最后修改人","子页面是否截断","链接"
"YFZXJSSL","视像科技研发中心技术沙龙","357844823","349813666","2026年","第11期  MT9655图形系统架构解读","2","2","视像科技研发中心技术沙龙 主页 / 2026年 / 第11期  MT9655图形系统架构解读","设计与架构","2026-02-26 14:21:41","马立凯","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=357844823"
"YFZXJSSL","视像科技研发中心技术沙龙","357847468","349813666","2026年","第12期  点胶工艺介绍","2","3","视像科技研发中心技术沙龙 主页 / 2026年 / 第12期  点胶工艺介绍","其他","2026-02-27 10:12:41","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=357847468"
"YFZXJSSL","视像科技研发中心技术沙龙","357842907","349813666","2026年","第13期  巴西及德国电视机包装物流环境调研分享","2","4","视像科技研发中心技术沙龙 主页 / 2026年 / 第13期  巴西及德国电视机包装物流环境调研分享","其他","2026-02-27 09:49:36","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=357842907"
"YFZXJSSL","视像科技研发中心技术沙龙","357851114","349813666","2026年","第14期  电视产品EMC调试整改分享","2","5","视像科技研发中心技术沙龙 主页 / 2026年 / 第14期  电视产品EMC调试整改分享","其他","2026-03-24 09:05:26","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=357851114"
"YFZXJSSL","视像科技研发中心技术沙龙","357852141","349813666","2026年","第15期 3D基本原理及测试技术","2","6","视像科技研发中心技术沙龙 主页 / 2026年 / 第15期 3D基本原理及测试技术","二维三维与图形模型","2026-02-28 10:08:36","徐琳琳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=357852141"
"YFZXJSSL","视像科技研发中心技术沙龙","360825017","349813666","2026年","第16期  Openclaw技术实战与分享","2","7","视像科技研发中心技术沙龙 主页 / 2026年 / 第16期  Openclaw技术实战与分享","其他","2026-03-12 15:56:51","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=360825017"
"YFZXJSSL","视像科技研发中心技术沙龙","360832031","349813666","2026年","第17期  RICHTEK（立锜科技）音频方案技术交流","2","8","视像科技研发中心技术沙龙 主页 / 2026年 / 第17期  RICHTEK（立锜科技）音频方案技术交流","设计与架构","2026-03-24 09:05:43","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=360832031"
"YFZXJSSL","视像科技研发中心技术沙龙","360838776","349813666","2026年","第18期  研发工程师的专利“必修课”之专利基础知识","2","9","视像科技研发中心技术沙龙 主页 / 2026年 / 第18期  研发工程师的专利“必修课”之专利基础知识","其他","2026-04-22 17:57:57","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=360838776"
"YFZXJSSL","视像科技研发中心技术沙龙","360839007","349813666","2026年","第19期 Qoder工具技术实践与分享","2","10","视像科技研发中心技术沙龙 主页 / 2026年 / 第19期 Qoder工具技术实践与分享","其他","2026-03-19 16:38:18","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=360839007"
"YFZXJSSL","视像科技研发中心技术沙龙","349813671","349813666","2026年","第1期  电路信号完整性设计及失效案例分析","2","11","视像科技研发中心技术沙龙 主页 / 2026年 / 第1期  电路信号完整性设计及失效案例分析","设计与架构","2026-01-27 15:22:12","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=349813671"
"YFZXJSSL","视像科技研发中心技术沙龙","360838836","349813666","2026年","第20期  Kali高画质机能（AI光景再现高画质研究）","2","12","视像科技研发中心技术沙龙 主页 / 2026年 / 第20期  Kali高画质机能（AI光景再现高画质研究）","其他","2026-03-19 16:38:27","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=360838836"
"YFZXJSSL","视像科技研发中心技术沙龙","363106401","349813666","2026年","第21期  2025年结构改模典型案例经验分享","2","13","视像科技研发中心技术沙龙 主页 / 2026年 / 第21期  2025年结构改模典型案例经验分享","其他","2026-03-23 17:40:35","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=363106401"
"YFZXJSSL","视像科技研发中心技术沙龙","363110119","349813666","2026年","第22期  一种基于abaqus的EPS断裂本构分享","2","14","视像科技研发中心技术沙龙 主页 / 2026年 / 第22期  一种基于abaqus的EPS断裂本构分享","其他","2026-03-24 10:46:44","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=363110119"
"YFZXJSSL","视像科技研发中心技术沙龙","363115117","349813666","2026年","第23期  openclaw线下交流会","2","15","视像科技研发中心技术沙龙 主页 / 2026年 / 第23期  openclaw线下交流会","其他","2026-04-22 17:46:15","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=363115117"
"YFZXJSSL","视像科技研发中心技术沙龙","367339349","349813666","2026年","第24期 2026AWE参展--测试分享","2","16","视像科技研发中心技术沙龙 主页 / 2026年 / 第24期 2026AWE参展--测试分享","测试与验证","2026-04-13 15:34:02","周春平","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=367339349"
"YFZXJSSL","视像科技研发中心技术沙龙","367339814","349813666","2026年","第25期 Lontium龙迅半导体高清视频转换方案技术交流","2","17","视像科技研发中心技术沙龙 主页 / 2026年 / 第25期 Lontium龙迅半导体高清视频转换方案技术交流","设计与架构","2026-04-13 18:17:30","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=367339814"
"YFZXJSSL","视像科技研发中心技术沙龙","367355049","349813666","2026年","第26期 矽力杰DC/DC芯片技术交流","2","18","视像科技研发中心技术沙龙 主页 / 2026年 / 第26期 矽力杰DC/DC芯片技术交流","其他","2026-04-22 12:14:46","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=367355049"
"YFZXJSSL","视像科技研发中心技术沙龙","367355446","349813666","2026年","第27期 图像引擎高画质功能-背光扫描研发","2","19","视像科技研发中心技术沙龙 主页 / 2026年 / 第27期 图像引擎高画质功能-背光扫描研发","其他","2026-04-22 16:16:43","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=367355446"
"YFZXJSSL","视像科技研发中心技术沙龙","367355921","349813666","2026年","第28期  专利审查政策变化解读","2","20","视像科技研发中心技术沙龙 主页 / 2026年 / 第28期  专利审查政策变化解读","其他","2026-04-22 17:57:20","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=367355921"
"YFZXJSSL","视像科技研发中心技术沙龙","370509484","349813666","2026年","第29期 2026AWE画质分享","2","21","视像科技研发中心技术沙龙 主页 / 2026年 / 第29期 2026AWE画质分享","其他","2026-04-27 09:38:44","张威威","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=370509484"
"YFZXJSSL","视像科技研发中心技术沙龙","353656589","349813666","2026年","第2期  英飞凌AI、语音唤醒、传感器技术交流","2","22","视像科技研发中心技术沙龙 主页 / 2026年 / 第2期  英飞凌AI、语音唤醒、传感器技术交流","其他","2026-01-23 15:21:34","辛惠莹","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=353656589"
"YFZXJSSL","视像科技研发中心技术沙龙","370510630","349813666","2026年","第30期 奇点智能技术大会-智能体技术发展现状分享","2","23","视像科技研发中心技术沙龙 主页 / 2026年 / 第30期 奇点智能技术大会-智能体技术发展现状分享","其他","2026-05-07 10:25:42","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=370510630"
"YFZXJSSL","视像科技研发中心技术沙龙","370512080","349813666","2026年","第31期 竞品分析：三星发展历史","2","24","视像科技研发中心技术沙龙 主页 / 2026年 / 第31期 竞品分析：三星发展历史","问题与复盘","2026-04-28 14:47:11","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=370512080"
"YFZXJSSL","视像科技研发中心技术沙龙","370512086","349813666","2026年","第32期 包装测试设备常用传感器","2","25","视像科技研发中心技术沙龙 主页 / 2026年 / 第32期 包装测试设备常用传感器","测试与验证","2026-04-29 13:34:48","张辉","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=370512086"
"YFZXJSSL","视像科技研发中心技术沙龙","353657191","349813666","2026年","第3期  2026CES参展记录（三星展位）分享","2","26","视像科技研发中心技术沙龙 主页 / 2026年 / 第3期  2026CES参展记录（三星展位）分享","其他","2026-01-21 17:31:34","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=353657191"
"YFZXJSSL","视像科技研发中心技术沙龙","353663664","349813666","2026年","第4期  Rtings CAD响应时间解读","2","27","视像科技研发中心技术沙龙 主页 / 2026年 / 第4期  Rtings CAD响应时间解读","二维三维与图形模型","2026-01-27 15:53:46","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=353663664"
"YFZXJSSL","视像科技研发中心技术沙龙","353663711","349813666","2026年","第5期  专利侵权分析","2","28","视像科技研发中心技术沙龙 主页 / 2026年 / 第5期  专利侵权分析","问题与复盘","2026-03-19 14:23:53","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=353663711"
"YFZXJSSL","视像科技研发中心技术沙龙","355569531","349813666","2026年","第6期  大数据采集平台框架基本构想","2","29","视像科技研发中心技术沙龙 主页 / 2026年 / 第6期  大数据采集平台框架基本构想","数据与质量","2026-01-27 15:32:59","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=355569531"
"YFZXJSSL","视像科技研发中心技术沙龙","355571961","349813666","2026年","第7期 2026新版微型计算机能效标准解读","2","30","视像科技研发中心技术沙龙 主页 / 2026年 / 第7期 2026新版微型计算机能效标准解读","规范与流程","2026-01-28 18:20:47","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=355571961"
"YFZXJSSL","视像科技研发中心技术沙龙","355573064","349813666","2026年","第8期  2026CES参展分享-结构外观","2","31","视像科技研发中心技术沙龙 主页 / 2026年 / 第8期  2026CES参展分享-结构外观","其他","2026-01-29 08:49:03","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=355573064"
"YFZXJSSL","视像科技研发中心技术沙龙","357839675","349813666","2026年","第9期  为实现虚拟人物动画自动生成的技术分享","2","32","视像科技研发中心技术沙龙 主页 / 2026年 / 第9期  为实现虚拟人物动画自动生成的技术分享","其他","2026-02-24 09:30:22","潘天娓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=357839675"
